,날짜,종가,전일비,시가,고가,저가,거래량
1078,2019.12.03,24450.0,300.0,24450.0,24550.0,24100.0,368018.0
1079,2019.12.02,24750.0,0.0,24950.0,25000.0,24150.0,415979.0
1080,2019.11.29,24750.0,650.0,25500.0,25550.0,24650.0,456454.0
1081,2019.11.28,25400.0,50.0,25150.0,25550.0,25000.0,293642.0
1082,2019.11.27,25350.0,200.0,25750.0,25750.0,25350.0,139690.0
1083,2019.11.26,25550.0,50.0,25500.0,25750.0,25200.0,416775.0
1084,2019.11.25,25500.0,600.0,25300.0,25650.0,24900.0,346558.0
1085,2019.11.22,24900.0,0.0,24900.0,25150.0,24700.0,290840.0
1086,2019.11.21,24900.0,450.0,25400.0,25400.0,24450.0,506556.0
1087,2019.11.20,25350.0,950.0,26050.0,26150.0,25300.0,461304.0
1088,2019.11.19,26300.0,0.0,26100.0,26550.0,26000.0,231521.0
1089,2019.11.18,26300.0,700.0,26850.0,26850.0,25950.0,444159.0
1090,2019.11.15,27000.0,1300.0,25750.0,27150.0,25750.0,686734.0
1091,2019.11.14,25700.0,500.0,26300.0,26350.0,25550.0,513588.0
1092,2019.11.13,26200.0,250.0,26000.0,26350.0,25900.0,508185.0
1093,2019.11.12,26450.0,50.0,26400.0,26600.0,25950.0,342884.0
1094,2019.11.11,26400.0,550.0,26850.0,26900.0,26350.0,342277.0
1095,2019.11.08,26950.0,0.0,26950.0,27300.0,26800.0,369670.0
1096,2019.11.07,26950.0,750.0,26250.0,27150.0,26150.0,760127.0
1097,2019.11.06,26200.0,50.0,26300.0,26550.0,26100.0,387529.0
1098,2019.11.05,26250.0,350.0,25900.0,26800.0,25900.0,832827.0
1099,2019.11.04,25900.0,900.0,25000.0,26000.0,25000.0,672569.0
1100,2019.11.01,25000.0,100.0,24900.0,25300.0,24800.0,248442.0
1101,2019.10.31,24900.0,450.0,24500.0,25200.0,24400.0,417655.0
1102,2019.10.30,24450.0,350.0,25000.0,25000.0,24350.0,368161.0
1103,2019.10.29,24800.0,300.0,25400.0,25400.0,24800.0,311377.0
1104,2019.10.28,25100.0,400.0,24800.0,25200.0,24750.0,304527.0
1105,2019.10.25,24700.0,250.0,24650.0,24900.0,24500.0,240766.0
1106,2019.10.24,24950.0,300.0,24500.0,25100.0,24300.0,340638.0
1107,2019.10.23,24650.0,900.0,25550.0,25550.0,24650.0,514695.0
1108,2019.10.22,25550.0,100.0,25500.0,25800.0,25100.0,638716.0
1109,2019.10.21,25450.0,550.0,25000.0,25500.0,24950.0,381943.0
1110,2019.10.18,24900.0,500.0,25450.0,25700.0,24900.0,528040.0
1111,2019.10.17,25400.0,450.0,24950.0,25450.0,24850.0,614129.0
1112,2019.10.16,24950.0,600.0,24900.0,25350.0,24650.0,959657.0
1113,2019.10.15,24350.0,150.0,24650.0,24700.0,24200.0,417362.0
1114,2019.10.14,24500.0,1300.0,23400.0,24600.0,23350.0,1109046.0
1115,2019.10.11,23200.0,250.0,23000.0,23450.0,23000.0,241160.0
1116,2019.10.10,22950.0,400.0,23200.0,23300.0,22750.0,389810.0
1117,2019.10.08,23350.0,450.0,22800.0,23400.0,22750.0,325526.0
1118,2019.10.07,22900.0,100.0,22850.0,23000.0,22500.0,360259.0
1119,2019.10.04,22800.0,150.0,22900.0,23100.0,22700.0,267479.0
1120,2019.10.02,22950.0,500.0,23300.0,23450.0,22900.0,348555.0
1121,2019.10.01,23450.0,550.0,22800.0,23550.0,22750.0,365477.0
1122,2019.09.30,22900.0,150.0,22850.0,23150.0,22800.0,260724.0
1123,2019.09.27,23050.0,150.0,23000.0,23200.0,22650.0,322423.0
1124,2019.09.26,22900.0,350.0,23600.0,23750.0,22350.0,557496.0
1125,2019.09.25,23250.0,650.0,23800.0,23900.0,23200.0,406820.0
1126,2019.09.24,23900.0,350.0,23550.0,23900.0,23550.0,299305.0
1127,2019.09.23,23550.0,200.0,23750.0,23750.0,23400.0,330225.0
1128,2019.09.20,23750.0,150.0,23800.0,23850.0,23500.0,485236.0
1129,2019.09.19,23900.0,400.0,24100.0,24600.0,23800.0,476193.0
1130,2019.09.18,24300.0,350.0,24200.0,24400.0,23900.0,452654.0
1131,2019.09.17,23950.0,150.0,23800.0,24100.0,23550.0,417841.0
1132,2019.09.16,24100.0,200.0,23500.0,24250.0,23050.0,812563.0
1133,2019.09.11,23900.0,1000.0,23000.0,24050.0,22950.0,1362509.0
1134,2019.09.10,22900.0,350.0,22550.0,23100.0,22450.0,528526.0
1135,2019.09.09,22550.0,100.0,22550.0,22750.0,22500.0,251395.0
1136,2019.09.06,22650.0,150.0,22900.0,22900.0,22400.0,435670.0
1137,2019.09.05,22500.0,150.0,22350.0,22800.0,22300.0,602367.0
1138,2019.09.04,22350.0,150.0,22000.0,22400.0,22000.0,264863.0
1139,2019.09.03,22200.0,100.0,22300.0,22500.0,22150.0,329510.0
1140,2019.09.02,22300.0,100.0,22150.0,22450.0,22150.0,381262.0
1141,2019.08.30,22200.0,400.0,22000.0,22350.0,21800.0,614120.0
1142,2019.08.29,21800.0,200.0,22150.0,22250.0,21750.0,423985.0
1143,2019.08.28,22000.0,100.0,21700.0,22100.0,21700.0,373037.0
1144,2019.08.27,21900.0,200.0,22200.0,22450.0,21900.0,579159.0
1145,2019.08.26,22100.0,750.0,22550.0,22550.0,22050.0,383963.0
1146,2019.08.23,22850.0,200.0,22900.0,23050.0,22550.0,223561.0
1147,2019.08.22,23050.0,200.0,23300.0,23300.0,23000.0,297816.0
1148,2019.08.21,23250.0,200.0,23050.0,23450.0,22950.0,292810.0
1149,2019.08.20,23050.0,200.0,22750.0,23300.0,22700.0,421567.0
1150,2019.08.19,22850.0,0.0,22750.0,23050.0,22550.0,374622.0
1151,2019.08.16,22850.0,50.0,22250.0,23050.0,21700.0,702052.0
1152,2019.08.14,22900.0,300.0,23300.0,23450.0,22850.0,507272.0
1153,2019.08.13,23200.0,450.0,23400.0,23600.0,23100.0,380316.0
1154,2019.08.12,23650.0,300.0,23750.0,24000.0,23350.0,311614.0
1155,2019.08.09,23950.0,350.0,24050.0,24200.0,23750.0,498336.0
1156,2019.08.08,23600.0,450.0,23300.0,24050.0,23150.0,703551.0
1157,2019.08.07,23150.0,950.0,23600.0,24200.0,23100.0,823510.0
1158,2019.08.06,24100.0,600.0,23700.0,24950.0,22700.0,1497259.0
1159,2019.08.05,24700.0,1050.0,25450.0,25550.0,24300.0,641816.0
1160,2019.08.02,25750.0,100.0,25500.0,25800.0,25050.0,424221.0
1161,2019.08.01,25650.0,100.0,25700.0,25700.0,25100.0,392088.0
1162,2019.07.31,25550.0,500.0,25950.0,26050.0,24400.0,1632181.0
1163,2019.07.30,26050.0,0.0,25900.0,26300.0,25500.0,440191.0
1164,2019.07.29,26050.0,800.0,26600.0,26950.0,25500.0,787072.0
1165,2019.07.26,26850.0,550.0,27100.0,27500.0,26550.0,581319.0
1166,2019.07.25,27400.0,750.0,28000.0,28050.0,27300.0,503812.0
1167,2019.07.24,28150.0,0.0,28150.0,28400.0,27950.0,233786.0
1168,2019.07.23,28150.0,0.0,28050.0,28300.0,28000.0,295853.0
1169,2019.07.22,28150.0,400.0,28150.0,28350.0,28050.0,261087.0
1170,2019.07.19,28550.0,450.0,28300.0,28550.0,28100.0,191047.0
1171,2019.07.18,28100.0,450.0,28250.0,28600.0,27900.0,314290.0
1172,2019.07.17,28550.0,200.0,28650.0,28850.0,28300.0,170929.0
1173,2019.07.16,28750.0,400.0,28350.0,28800.0,28200.0,226595.0
1174,2019.07.15,28350.0,250.0,28600.0,28750.0,28050.0,269482.0
1175,2019.07.12,28600.0,150.0,28500.0,28900.0,28400.0,269344.0
1176,2019.07.11,28450.0,50.0,28150.0,28700.0,28150.0,329417.0
1177,2019.07.10,28400.0,150.0,28150.0,28550.0,27850.0,621839.0
1178,2019.07.09,28550.0,300.0,28400.0,28750.0,28150.0,393268.0
1179,2019.07.08,28850.0,50.0,28550.0,29500.0,27800.0,711577.0
1180,2019.07.05,28900.0,100.0,28750.0,29000.0,28650.0,218637.0
1181,2019.07.04,28800.0,200.0,28900.0,29100.0,28450.0,333717.0
1182,2019.07.03,29000.0,300.0,29500.0,29550.0,28950.0,261270.0
1183,2019.07.02,29300.0,300.0,29100.0,29450.0,28900.0,313513.0
1184,2019.07.01,29000.0,50.0,29000.0,29250.0,28800.0,408408.0
1185,2019.06.28,28950.0,450.0,29300.0,29500.0,28800.0,621975.0
1186,2019.06.27,29400.0,100.0,29400.0,29550.0,29250.0,534470.0
1187,2019.06.26,29500.0,400.0,29650.0,29850.0,29250.0,425932.0
1188,2019.06.25,29900.0,400.0,30100.0,30350.0,29600.0,977057.0
1189,2019.06.24,30300.0,200.0,30500.0,30600.0,29700.0,716146.0
1190,2019.06.21,30500.0,800.0,31300.0,31300.0,30100.0,1434880.0
1191,2019.06.20,31300.0,100.0,31400.0,31500.0,31150.0,348121.0
1192,2019.06.19,31400.0,50.0,31400.0,31550.0,31100.0,398777.0
1193,2019.06.18,31350.0,150.0,31500.0,31650.0,31200.0,413558.0
1194,2019.06.17,31500.0,900.0,32400.0,32450.0,31250.0,457975.0
1195,2019.06.14,32400.0,300.0,31950.0,32450.0,31700.0,631831.0
1196,2019.06.13,32100.0,50.0,32250.0,32450.0,31850.0,318201.0
1197,2019.06.12,32150.0,300.0,32450.0,32550.0,31950.0,434957.0
1198,2019.06.11,32450.0,50.0,32300.0,32550.0,32150.0,269732.0
1199,2019.06.10,32500.0,0.0,32600.0,32950.0,32100.0,252102.0
1200,2019.06.07,32500.0,400.0,31800.0,32900.0,31450.0,482968.0
1201,2019.06.05,32100.0,150.0,32450.0,32550.0,32050.0,334286.0
1202,2019.06.04,31950.0,250.0,31700.0,32250.0,31700.0,246558.0
1203,2019.06.03,31700.0,150.0,31650.0,31850.0,31300.0,323999.0
1204,2019.05.31,31550.0,0.0,31550.0,32150.0,31450.0,332565.0
1205,2019.05.30,31550.0,150.0,31850.0,31850.0,31100.0,315029.0
1206,2019.05.29,31700.0,250.0,32300.0,32500.0,31250.0,315399.0
1207,2019.05.28,31950.0,150.0,31800.0,32350.0,31800.0,323570.0
1208,2019.05.27,31800.0,50.0,31650.0,32100.0,31300.0,228357.0
1209,2019.05.24,31850.0,1150.0,30750.0,32050.0,30750.0,615456.0
1210,2019.05.23,30700.0,0.0,30500.0,30800.0,30350.0,427183.0
1211,2019.05.22,30700.0,800.0,31500.0,31650.0,30650.0,611203.0
1212,2019.05.21,31500.0,400.0,31750.0,31900.0,31250.0,500619.0
1213,2019.05.20,31900.0,150.0,31750.0,32200.0,31350.0,364581.0
1214,2019.05.17,32050.0,750.0,32500.0,32950.0,31850.0,600899.0
1215,2019.05.16,32800.0,600.0,33400.0,33650.0,32800.0,331876.0
1216,2019.05.15,33400.0,250.0,33700.0,34000.0,32850.0,512029.0
1217,2019.05.14,33150.0,700.0,31800.0,33850.0,31800.0,868688.0
1218,2019.05.13,32450.0,300.0,31850.0,32800.0,31600.0,461467.0
1219,2019.05.10,32150.0,450.0,32650.0,32850.0,31750.0,843883.0
1220,2019.05.09,32600.0,350.0,33350.0,34300.0,32600.0,1039642.0
1221,2019.05.08,32950.0,600.0,33100.0,33450.0,32950.0,367619.0
1222,2019.05.07,33550.0,150.0,33200.0,33850.0,32700.0,449674.0
1223,2019.05.03,33700.0,550.0,33150.0,33950.0,32900.0,521965.0
1224,2019.05.02,33150.0,0.0,32900.0,33450.0,32600.0,428728.0
1225,2019.04.30,33150.0,0.0,33000.0,33950.0,33000.0,629178.0
1226,2019.04.29,33150.0,150.0,33300.0,33600.0,32700.0,507368.0
1227,2019.04.26,33300.0,450.0,33400.0,33650.0,33000.0,710910.0
1228,2019.04.25,33750.0,1050.0,35500.0,35800.0,33650.0,932783.0
1229,2019.04.24,34800.0,150.0,34500.0,34850.0,33650.0,891892.0
1230,2019.04.23,34650.0,500.0,35000.0,35100.0,33500.0,1217160.0
1231,2019.04.22,35150.0,50.0,35200.0,35500.0,34850.0,478007.0
1232,2019.04.19,35200.0,300.0,35500.0,36050.0,35000.0,609380.0
1233,2019.04.18,35500.0,400.0,35700.0,36700.0,35300.0,1115746.0
1234,2019.04.17,35900.0,50.0,36050.0,36500.0,34800.0,1599868.0
1235,2019.04.16,35850.0,1900.0,36550.0,37950.0,35600.0,2834762.0
1236,2019.04.15,37750.0,2150.0,37900.0,41650.0,37350.0,6712935.0
1237,2019.04.12,35600.0,2500.0,33300.0,36150.0,32650.0,2617556.0
1238,2019.04.11,33100.0,150.0,32950.0,33850.0,32850.0,866863.0
1239,2019.04.10,32950.0,900.0,31950.0,33300.0,31500.0,1197344.0
1240,2019.04.09,32050.0,450.0,32750.0,33350.0,31900.0,1270717.0
1241,2019.04.08,32500.0,600.0,34000.0,34500.0,32300.0,2712112.0
1242,2019.04.05,31900.0,50.0,31850.0,32050.0,31800.0,214665.0
1243,2019.04.04,31950.0,150.0,32100.0,32150.0,31850.0,286454.0
1244,2019.04.03,32100.0,150.0,31850.0,32100.0,31600.0,429447.0
1245,2019.04.02,31950.0,600.0,32500.0,32550.0,31850.0,544036.0
1246,2019.04.01,32550.0,700.0,32000.0,32600.0,31750.0,331731.0
1247,2019.03.29,31850.0,400.0,31500.0,32000.0,31450.0,511849.0
1248,2019.03.28,31450.0,1750.0,33200.0,33300.0,31400.0,1008170.0
1249,2019.03.27,33200.0,800.0,32900.0,34200.0,32150.0,1881291.0
1250,2019.03.26,32400.0,400.0,31900.0,32900.0,31400.0,537159.0
1251,2019.03.25,32000.0,600.0,32100.0,32250.0,31600.0,420483.0
1252,2019.03.22,32600.0,150.0,32500.0,32800.0,32150.0,385316.0
1253,2019.03.21,32450.0,1000.0,33100.0,33450.0,32300.0,691045.0
1254,2019.03.20,33450.0,0.0,33500.0,33600.0,32900.0,251532.0
1255,2019.03.19,33450.0,900.0,34300.0,34300.0,33350.0,378669.0
1256,2019.03.18,34350.0,800.0,33800.0,34500.0,33350.0,493461.0
1257,2019.03.15,33550.0,600.0,33100.0,33900.0,32900.0,682662.0
1258,2019.03.14,32950.0,50.0,33150.0,33400.0,32500.0,614522.0
1259,2019.03.13,32900.0,850.0,33550.0,33550.0,32100.0,1044016.0
1260,2019.03.12,33750.0,200.0,34200.0,34200.0,33400.0,454375.0
1261,2019.03.11,33950.0,750.0,34800.0,34800.0,33500.0,564621.0
1262,2019.03.08,34700.0,700.0,35100.0,35200.0,34300.0,440046.0
1263,2019.03.07,35400.0,400.0,35700.0,35950.0,35200.0,332526.0
1264,2019.03.06,35800.0,50.0,35700.0,36100.0,35200.0,318719.0
1265,2019.03.05,35750.0,800.0,36250.0,36700.0,35450.0,336820.0
1266,2019.03.04,36550.0,250.0,36800.0,37600.0,36500.0,478922.0
1267,2019.02.28,36800.0,150.0,36850.0,37800.0,36400.0,698293.0
1268,2019.02.27,36950.0,200.0,36900.0,37150.0,36750.0,275927.0
1269,2019.02.26,36750.0,200.0,36500.0,37000.0,36450.0,416687.0
1270,2019.02.25,36550.0,150.0,36700.0,36700.0,36150.0,770296.0
1271,2019.02.22,36400.0,300.0,36100.0,36500.0,35750.0,317478.0
1272,2019.02.21,36100.0,100.0,36250.0,36450.0,35700.0,310991.0
1273,2019.02.20,36000.0,950.0,35250.0,36600.0,35150.0,648230.0
1274,2019.02.19,35050.0,200.0,35250.0,35450.0,34850.0,236891.0
1275,2019.02.18,35250.0,950.0,36050.0,36400.0,34950.0,502728.0
1276,2019.02.15,36200.0,700.0,36600.0,36700.0,36050.0,235717.0
1277,2019.02.14,36900.0,1150.0,36950.0,36950.0,35850.0,626980.0
1278,2019.02.13,35750.0,200.0,35750.0,36650.0,35600.0,578689.0
1279,2019.02.12,35550.0,200.0,35400.0,36050.0,35350.0,313701.0
1280,2019.02.11,35350.0,150.0,35850.0,35900.0,34650.0,388682.0
1281,2019.02.08,35500.0,150.0,35950.0,36000.0,35100.0,237191.0
1282,2019.02.07,35650.0,100.0,36400.0,36400.0,35400.0,270424.0
1283,2019.02.01,35750.0,650.0,36100.0,36400.0,35350.0,441591.0
1284,2019.01.31,36400.0,550.0,37000.0,37350.0,36100.0,551554.0
1285,2019.01.30,36950.0,1650.0,35400.0,36950.0,35150.0,1081739.0
1286,2019.01.29,35300.0,150.0,35400.0,35750.0,35250.0,435575.0
1287,2019.01.28,35150.0,350.0,34900.0,35200.0,34850.0,363344.0
1288,2019.01.25,34800.0,1550.0,35850.0,36300.0,34700.0,1033315.0
1289,2019.01.24,36350.0,100.0,36000.0,36850.0,35650.0,474693.0
1290,2019.01.23,36450.0,450.0,35950.0,37200.0,35850.0,733917.0
1291,2019.01.22,36000.0,400.0,36400.0,36600.0,35550.0,541529.0
1292,2019.01.21,36400.0,150.0,36650.0,36650.0,36100.0,375392.0
1293,2019.01.18,36550.0,50.0,36500.0,36600.0,35850.0,499813.0
1294,2019.01.17,36500.0,1300.0,35000.0,36600.0,35000.0,1258820.0
1295,2019.01.16,35200.0,1000.0,34250.0,35300.0,34100.0,997933.0
1296,2019.01.15,34200.0,300.0,34000.0,34300.0,33800.0,532772.0
1297,2019.01.14,33900.0,700.0,33050.0,34100.0,33050.0,375803.0
1298,2019.01.11,33200.0,400.0,33750.0,33850.0,32900.0,397027.0
1299,2019.01.10,33600.0,400.0,33850.0,33950.0,33150.0,320843.0
1300,2019.01.09,34000.0,100.0,34000.0,34150.0,33750.0,574199.0
1301,2019.01.08,33900.0,400.0,33550.0,34050.0,32900.0,515749.0
1302,2019.01.07,33500.0,1150.0,32600.0,33500.0,32300.0,619120.0
1303,2019.01.04,32350.0,550.0,31650.0,32450.0,31300.0,424001.0
1304,2019.01.03,31800.0,600.0,32700.0,32950.0,31650.0,464995.0
1305,2019.01.02,32400.0,650.0,32950.0,32950.0,32050.0,349580.0
1306,2018.12.28,33050.0,400.0,33400.0,33400.0,32550.0,312363.0
1307,2018.12.27,33450.0,500.0,32600.0,33450.0,32350.0,429914.0
1308,2018.12.26,32950.0,450.0,33000.0,33500.0,32250.0,464547.0
1309,2018.12.24,33400.0,600.0,33900.0,34000.0,33000.0,343639.0
